transaction_id,user_id,date,amount,category,merchant,currency,abs_amount,amount_log1p,month,day_of_week,is_weekend,rolling_amount_mean
tx_000041,117,2023-12-08,184.21,entertainment,Walmart,USD,184.21,5.221490316434711,2023-12,Friday,0,111.765
tx_000853,117,2024-05-04,53.08,rent,Shell,USD,53.08,3.9904644317347087,2024-05,Saturday,1,92.20333333333333
tx_000142,118,2023-08-18,155.03,rent,Spotify,USD,155.03,5.050048296453091,2023-08,Friday,0,155.03
tx_000385,118,2023-08-25,97.3,entertainment,LocalGym,USD,97.3,4.5880240271531205,2023-08,Friday,0,126.16499999999999
tx_000424,118,2023-09-07,290.36,rent,Amazon,USD,290.36,5.674559615979298,2023-09,Thursday,0,180.89666666666668
tx_001155,118,2023-09-18,51.78,health,Walmart,USD,51.78,3.966132331075178,2023-09,Monday,0,148.6175
tx_000027,118,2023-11-22,16.35,education,LocalGym,USD,16.35,2.8535925063928684,2023-11,Wednesday,0,122.16400000000002
tx_000360,118,2023-12-19,70.19,entertainment,LocalGym,USD,70.19,4.265352359115782,2023-12,Tuesday,0,113.50166666666667
tx_000667,118,2024-07-15,7.68,transport,LocalGym,USD,7.68,2.1610215286722587,2024-07,Monday,0,98.38428571428571
tx_001197,118,2024-12-08,25.26,entertainment,Shell,USD,25.26,3.26804686887465,2024-12,Sunday,1,79.8457142857143
tx_000506,119,2023-03-03,140.59,education,Starbucks,USD,140.59,4.95293555729688,2023-03,Friday,0,140.59
tx_000454,119,2023-11-07,64.2,transport,Amazon,USD,64.2,4.177459468932607,2023-11,Tuesday,0,102.39500000000001
tx_000162,119,2023-12-31,12.56,education,Uber,USD,12.56,2.6071242825122494,2023-12,Sunday,1,72.45
tx_000738,119,2024-01-01,93.33,health,Spotify,USD,93.33,4.546799272661762,2024-01,Monday,0,77.67
tx_000991,120,2023-06-29,116.95,entertainment,Walmart,USD,116.95,4.770260805853684,2023-06,Thursday,0,116.95
tx_000606,120,2023-11-08,168.38,transport,Spotify,USD,168.38,5.132144711493453,2023-11,Wednesday,0,142.665
tx_000178,120,2024-01-29,23.89,groceries,Amazon,USD,23.89,3.2144661163795005,2024-01,Monday,0,103.07333333333332
tx_001068,120,2024-06-09,44.27,transport,Uber,USD,44.27,3.8126445614478675,2024-06,Sunday,1,88.3725
tx_000708,121,2023-01-26,13.36,investment,LocalGym,USD,13.36,2.664446563620078,2023-01,Thursday,0,13.36
tx_001125,121,2023-05-06,18.59,education,Uber,USD,18.59,2.9750192319564492,2023-05,Saturday,1,15.975
tx_000539,121,2024-01-19,19.88,groceries,Walmart,USD,19.88,3.038791763014438,2024-01,Friday,0,17.276666666666667
tx_000451,121,2024-02-28,19.12,health,Uber,USD,19.12,3.0017143452315387,2024-02,Wednesday,0,17.7375
tx_000318,121,2024-03-26,62.27,health,Uber,USD,62.27,4.147411283158793,2024-03,Tuesday,0,26.644
tx_001052,121,2024-04-03,54.25,health,LocalGym,USD,54.25,4.0118683403978626,2024-04,Wednesday,0,31.245
tx_000985,121,2024-11-23,49.7,entertainment,LocalGym,USD,49.7,3.9259259105971376,2024-11,Saturday,1,33.88142857142857
tx_000529,122,2023-02-23,48.94,health,Amazon,USD,48.94,3.910822284851627,2023-02,Thursday,0,48.94
tx_001132,122,2023-06-11,38.77,entertainment,Uber,USD,38.77,3.6831128592195994,2023-06,Sunday,1,43.855000000000004
tx_001025,122,2024-01-13,18.44,utilities,WholeFoods,USD,18.44,2.967332799032293,2024-01,Saturday,1,35.38333333333333
tx_000519,122,2024-08-04,102.27,entertainment,LocalGym,USD,102.27,4.637346917683312,2024-08,Sunday,1,52.105000000000004
tx_000577,123,2023-05-31,6.65,investment,Uber,USD,6.65,2.0347056478384444,2023-05,Wednesday,0,6.65
tx_000764,123,2023-06-10,12.59,health,Uber,USD,12.59,2.6093342281630525,2023-06,Saturday,1,9.620000000000001
tx_000283,123,2024-02-27,19.91,education,LocalGym,USD,19.91,3.0402275134405423,2024-02,Tuesday,0,13.049999999999999
tx_000302,123,2024-04-19,35.93,entertainment,LocalGym,USD,35.93,3.6090242288644716,2024-04,Friday,0,18.77
tx_000040,123,2024-08-26,144.27,transport,Walmart,USD,144.27,4.978594079884792,2024-08,Monday,0,43.870000000000005
tx_000309,123,2024-10-31,103.92,rent,Amazon,USD,103.92,4.653198154998673,2024-10,Thursday,0,53.87833333333333
tx_000651,124,2023-01-05,5.03,education,Spotify,USD,5.03,1.7967470107390942,2023-01,Thursday,0,5.03
tx_000032,124,2023-01-10,55.01,groceries,Shell,USD,55.01,4.025530246221741,2023-01,Tuesday,0,30.02
tx_000772,124,2023-02-04,12.1,rent,LocalGym,USD,12.1,2.5726122302071057,2023-02,Saturday,1,24.046666666666667
tx_000880,124,2023-12-15,37.83,transport,Walmart,USD,37.83,3.659193143743576,2023-12,Friday,0,27.4925
tx_000802,124,2024-03-13,48.82,education,Walmart,USD,48.82,3.9084165098340344,2024-03,Wednesday,0,31.758
tx_000106,124,2024-09-18,47.97,groceries,Shell,USD,47.97,3.891207865714226,2024-09,Wednesday,0,34.46
tx_000091,125,2023-02-24,27.52,education,WholeFoods,USD,27.52,3.3506055955460954,2023-02,Friday,0,27.52
tx_000286,125,2023-04-05,13.25,transport,LocalGym,USD,13.25,2.6567569067146595,2023-04,Wednesday,0,20.384999999999998
tx_000850,125,2023-06-25,48.06,utilities,Uber,USD,48.06,3.893044038830343,2023-06,Sunday,1,29.61
tx_000265,125,2023-12-07,15.15,investment,Spotify,USD,15.15,2.7819200496686656,2023-12,Thursday,0,25.995
tx_001180,125,2024-01-21,9.12,utilities,Starbucks,USD,9.12,2.3145136638593193,2024-01,Sunday,1,22.619999999999997
tx_001177,126,2023-06-22,136.65,education,Spotify,USD,136.65,4.9247142315886165,2023-06,Thursday,0,136.65
tx_000986,126,2023-07-26,133.05,education,LocalGym,USD,133.05,4.898212864681969,2023-07,Wednesday,0,134.85000000000002
tx_000298,126,2023-08-04,175.53,health,Amazon,USD,175.53,5.173490833601192,2023-08,Friday,0,148.41
tx_001066,126,2023-09-11,23.93,utilities,Uber,USD,23.93,3.2160718975354663,2023-09,Monday,0,117.29
tx_000353,126,2024-03-13,63.02,rent,Starbucks,USD,63.02,4.159195534541717,2024-03,Wednesday,0,106.436
tx_000390,126,2024-05-29,2.32,investment,Starbucks,USD,2.32,1.199964782928397,2024-05,Wednesday,0,89.08333333333333
tx_000703,126,2024-09-26,112.91,entertainment,Shell,USD,112.91,4.735408662911821,2024-09,Thursday,0,92.48714285714286
tx_000564,126,2024-10-15,19.88,groceries,WholeFoods,USD,19.88,3.038791763014438,2024-10,Tuesday,0,75.80571428571429
tx_000739,126,2024-11-03,4.17,entertainment,Spotify,USD,4.17,1.6428726885203377,2024-11,Sunday,1,57.394285714285715
tx_000525,126,2024-11-18,74.43,entertainment,Spotify,USD,74.43,4.323205073865539,2024-11,Monday,0,42.951428571428565
tx_000174,126,2024-12-16,2.75,transport,Shell,USD,2.75,1.3217558399823195,2024-12,Monday,0,39.925714285714285
tx_000614,127,2023-03-15,97.57,transport,Spotify,USD,97.57,4.590766955677347,2023-03,Wednesday,0,97.57
tx_000201,127,2023-08-05,42.31,utilities,LocalGym,USD,42.31,3.7683835552265355,2023-08,Saturday,1,69.94
tx_000609,127,2024-05-29,31.77,investment,WholeFoods,USD,31.77,3.489513462710723,2024-05,Wednesday,0,57.21666666666667
tx_000632,127,2024-06-24,4.51,transport,Shell,USD,4.51,1.706564623164823,2024-06,Monday,0,44.04
tx_000130,127,2024-07-02,61.87,health,LocalGym,USD,61.87,4.14106910239497,2024-07,Tuesday,0,47.606
tx_001063,128,2023-03-30,14.48,health,Walmart,USD,14.48,2.739548868161581,2023-03,Thursday,0,14.48
tx_000885,128,2023-06-12,31.47,rent,LocalGym,USD,31.47,3.4803165861147547,2023-06,Monday,0,22.975
tx_000336,128,2023-07-20,18.76,utilities,Amazon,USD,18.76,2.983659692319722,2023-07,Thursday,0,21.570000000000004
tx_001189,128,2023-10-15,15.51,entertainment,Amazon,USD,15.51,2.8039662579320366,2023-10,Sunday,1,20.055
tx_000805,128,2024-04-10,31.62,investment,WholeFoods,USD,31.62,3.484925597192868,2024-04,Wednesday,0,22.368000000000002
tx_001021,128,2024-05-23,18.25,health,Walmart,USD,18.25,2.9575110607337933,2024-05,Thursday,0,21.68166666666667
tx_000101,128,2024-09-06,38.35,transport,Amazon,USD,38.35,3.6724959748634123,2024-09,Friday,0,24.062857142857144
tx_000124,129,2023-08-28,104.57,investment,Amazon,USD,104.57,4.659374240001603,2023-08,Monday,0,104.57
tx_001178,129,2023-09-28,1122.96,health,LocalGym,USD,1122.96,7.024613442631785,2023-09,Thursday,0,613.765
tx_000247,129,2023-12-15,57.26,investment,Uber,USD,57.26,4.064915751531289,2023-12,Friday,0,428.2633333333333
tx_000531,129,2024-07-25,320.31,rent,Starbucks,USD,320.31,5.77240638919802,2024-07,Thursday,0,401.275
tx_001037,129,2024-09-07,18.7,health,Walmart,USD,18.7,2.9806186357439426,2024-09,Saturday,1,324.76
tx_000079,130,2023-10-18,39.84,entertainment,Spotify,USD,39.84,3.7096619932964647,2023-10,Wednesday,0,39.84
tx_000330,130,2023-12-15,56.08,entertainment,WholeFoods,USD,56.08,4.0444537926086355,2023-12,Friday,0,47.96
tx_000897,130,2023-12-29,66.24000000000001,utilities,Uber,USD,66.24000000000001,4.208268308540415,2023-12,Friday,0,54.05333333333334
tx_000010,131,2023-02-10,112.54,transport,Shell,USD,112.54,4.73215519774258,2023-02,Friday,0,112.54
tx_001136,131,2023-05-22,65.21,utilities,Uber,USD,65.21,4.192831508936755,2023-05,Monday,0,88.875
tx_000462,131,2023-06-03,10.52,health,Starbucks,USD,10.52,2.444084655267745,2023-06,Saturday,1,62.75666666666667
tx_000683,131,2023-07-16,140.42,health,Uber,USD,140.42,4.951734186176095,2023-07,Sunday,1,82.1725
tx_000994,131,2023-08-27,75.52,utilities,WholeFoods,USD,75.52,4.337552144572052,2023-08,Sunday,1,80.842
tx_000611,131,2023-10-29,13.08,transport,LocalGym,USD,13.08,2.644755350729896,2023-10,Sunday,1,69.54833333333333
tx_000599,131,2023-11-24,71.43,utilities,Walmart,USD,71.43,4.282620578207235,2023-11,Friday,0,69.81714285714285
tx_001160,131,2023-12-05,2.63,investment,WholeFoods,USD,2.63,1.2892326482767593,2023-12,Tuesday,0,54.11571428571428
tx_000211,131,2024-07-08,14.48,rent,Amazon,USD,14.48,2.739548868161581,2024-07,Monday,0,46.86857142857143
tx_001022,132,2023-06-11,66.25,groceries,LocalGym,USD,66.25,4.208417018481948,2023-06,Sunday,1,66.25
tx_000530,132,2023-09-30,37.18,entertainment,Amazon,USD,37.18,3.6423118182976015,2023-09,Saturday,1,51.715
tx_000313,132,2023-10-10,116.75,groceries,LocalGym,USD,116.75,4.768563732896527,2023-10,Tuesday,0,73.39333333333333
tx_000206,132,2024-01-02,75.01,rent,LocalGym,USD,75.01,4.330864910577949,2024-01,Tuesday,0,73.7975
tx_000375,132,2024-10-24,141.37,rent,Spotify,USD,141.37,4.958429302625654,2024-10,Thursday,0,87.312
tx_000947,132,2024-11-30,12.46,health,Uber,USD,12.46,2.599722324216582,2024-11,Saturday,1,74.83666666666666
tx_001156,133,2023-01-10,34.21,utilities,Amazon,USD,34.21,3.5613301331669613,2023-01,Tuesday,0,34.21
tx_000867,133,2023-01-20,42.7,groceries,WholeFoods,USD,42.7,3.7773481021015445,2023-01,Friday,0,38.455
tx_000452,133,2023-03-21,23.01,rent,Starbucks,USD,23.01,3.178470410233162,2023-03,Tuesday,0,33.306666666666665
tx_000212,133,2023-05-30,54.54,rent,Starbucks,USD,54.54,4.017103481878653,2023-05,Tuesday,0,38.615
tx_000258,133,2023-12-11,87.89,health,Shell,USD,87.89,4.487399650253583,2023-12,Monday,0,48.470000000000006
tx_000266,133,2024-02-20,38.79,transport,Spotify,USD,38.79,3.683615624438837,2024-02,Tuesday,0,46.85666666666666
tx_000371,133,2024-05-10,279.94,investment,Shell,USD,279.94,5.638141123402764,2024-05,Friday,0,80.1542857142857
tx_001111,133,2024-10-29,35.84,rent,Walmart,USD,35.84,3.6065842113871063,2024-10,Tuesday,0,80.38714285714285
tx_001126,134,2023-05-13,50.64,transport,Starbucks,USD,50.64,3.944296565978442,2023-05,Saturday,1,50.64
tx_000576,134,2023-09-03,38.34,groceries,Walmart,USD,38.34,3.672241812960913,2023-09,Sunday,1,44.49
tx_001182,134,2023-09-23,19.27,entertainment,WholeFoods,USD,19.27,3.0091419604639085,2023-09,Saturday,1,36.083333333333336
tx_000443,134,2024-05-15,93.05,utilities,Amazon,USD,93.05,4.54382655574704,2024-05,Wednesday,0,50.325
tx_000198,134,2024-07-29,36.8,transport,WholeFoods,USD,36.8,3.632309102625542,2024-07,Monday,0,47.62
tx_001199,134,2024-09-05,23.58,entertainment,Uber,USD,23.58,3.201933104137889,2024-09,Thursday,0,43.61333333333334
tx_000155,134,2024-10-23,83.15,investment,Uber,USD,83.15,4.432600920636815,2024-10,Wednesday,0,49.26142857142857
tx_000239,135,2023-07-22,15.96,entertainment,Amazon,USD,15.96,2.830857630363757,2023-07,Saturday,1,15.96
tx_000593,135,2023-08-11,85.61,education,Uber,USD,85.61,4.461415282342953,2023-08,Friday,0,50.785
tx_000045,135,2023-09-19,11.63,entertainment,Starbucks,USD,11.63,2.5360749363624,2023-09,Tuesday,0,37.733333333333334
tx_000900,135,2024-01-23,13.97,investment,Amazon,USD,13.97,2.706048198431537,2024-01,Tuesday,0,31.792500000000004
tx_000233,135,2024-10-21,151.08,rent,LocalGym,USD,151.08,5.024406698180174,2024-10,Monday,0,55.65
tx_000742,136,2023-04-02,4.64,health,Shell,USD,4.64,1.7298840655099674,2023-04,Sunday,1,4.64
tx_000645,136,2023-05-02,8.03,investment,Amazon,USD,8.03,2.200552367428894,2023-05,Tuesday,0,6.334999999999999
tx_001043,136,2023-10-13,63.59,transport,Uber,USD,63.59,4.168059600044382,2023-10,Friday,0,25.42
tx_000323,136,2024-02-24,81.46,health,LocalGym,USD,81.46,4.412313327278754,2024-02,Saturday,1,39.43
tx_000436,136,2024-09-04,22.27,entertainment,WholeFoods,USD,22.27,3.1471649773142003,2024-09,Wednesday,0,35.998000000000005
tx_000911,136,2024-11-02,17.0,transport,Uber,USD,17.0,2.8903717578961645,2024-11,Saturday,1,32.83166666666667
tx_000664,136,2024-11-13,35.89,education,LocalGym,USD,35.89,3.607940511608584,2024-11,Wednesday,0,33.26857142857143
tx_000562,137,2023-01-26,9.07,education,WholeFoods,USD,9.07,2.309560706730471,2023-01,Thursday,0,9.07
tx_001169,137,2023-01-27,111.55,entertainment,WholeFoods,USD,111.55,4.723397567352741,2023-01,Friday,0,60.31
tx_000200,137,2023-02-09,8.98,transport,Shell,USD,8.98,2.300583090323373,2023-02,Thursday,0,43.199999999999996
tx_001122,137,2023-05-26,146.16,entertainment,Amazon,USD,146.16,4.991520430236574,2023-05,Friday,0,68.94
tx_000554,137,2023-10-28,33.98,utilities,LocalGym,USD,33.98,3.554776469590456,2023-10,Saturday,1,61.948
tx_000510,138,2023-03-03,20.35,groceries,LocalGym,USD,20.35,3.0610517396746335,2023-03,Friday,0,20.35
tx_000223,138,2023-06-14,77.45,investment,LocalGym,USD,77.45,4.362461479179042,2023-06,Wednesday,0,48.900000000000006
tx_000555,138,2023-11-19,13.63,entertainment,Uber,USD,13.63,2.683074215032033,2023-11,Sunday,1,37.14333333333333
tx_001029,138,2023-11-30,134.0,transport,Uber,USD,134.0,4.90527477843843,2023-11,Thursday,0,61.3575
tx_000165,138,2024-02-12,45.61,investment,WholeFoods,USD,45.61,3.8418151103846494,2024-02,Monday,0,58.208000000000006
tx_000030,138,2024-10-28,100.38,rent,Shell,USD,100.38,4.6188758330442035,2024-10,Monday,0,65.23666666666666
tx_000806,138,2024-10-29,47.08,groceries,Spotify,USD,47.08,3.872866290226952,2024-10,Tuesday,0,62.642857142857146
tx_001130,139,2023-03-21,21.24,health,WholeFoods,USD,21.24,3.1018924693823817,2023-03,Tuesday,0,21.24
tx_000700,139,2023-08-27,28.77,investment,Uber,USD,28.77,3.393501175027685,2023-08,Sunday,1,25.005
tx_000594,139,2023-10-29,35.72,rent,Amazon,USD,35.72,3.6033215657522897,2023-10,Sunday,1,28.576666666666664
tx_001114,139,2024-09-27,66.51,health,Amazon,USD,66.51,4.21227573505378,2024-09,Friday,0,38.06
tx_000069,140,2024-04-28,6.46,health,LocalGym,USD,6.46,2.0095554142156695,2024-04,Sunday,1,6.46
tx_001142,140,2024-09-04,10.98,transport,WholeFoods,USD,10.98,2.4832385926873033,2024-09,Wednesday,0,8.72
tx_000410,140,2024-09-05,57.62,rent,Starbucks,USD,57.62,4.071075935282746,2024-09,Thursday,0,25.02
tx_000788,140,2024-09-15,72.93,utilities,Spotify,USD,72.93,4.3031186995690085,2024-09,Sunday,1,36.9975
tx_001124,140,2024-10-12,13.03,utilities,Shell,USD,13.03,2.6411978941143697,2024-10,Saturday,1,32.204
tx_000067,140,2024-11-22,83.5,groceries,Starbucks,USD,83.5,4.436751534363128,2024-11,Friday,0,40.75333333333334
tx_001137,141,2023-01-08,44.77,utilities,WholeFoods,USD,44.77,3.8236288546655506,2023-01,Sunday,1,44.77
tx_001112,141,2023-01-18,2.78,health,Starbucks,USD,2.78,1.3297240096314962,2023-01,Wednesday,0,23.775000000000002
tx_000285,141,2023-03-03,14.97,utilities,WholeFoods,USD,14.97,2.770711962226921,2023-03,Friday,0,20.84
tx_000963,141,2023-08-21,118.43,utilities,WholeFoods,USD,118.43,4.782730425680335,2023-08,Monday,0,45.237500000000004
tx_000636,141,2023-12-10,53.28,investment,LocalGym,USD,53.28,3.9941558349666684,2023-12,Sunday,1,46.846000000000004
tx_000303,141,2023-12-31,5.62,education,Uber,USD,5.62,1.890095369948917,2023-12,Sunday,1,39.975
tx_000796,141,2024-05-11,63.84,education,Starbucks,USD,63.84,4.171922696867475,2024-05,Saturday,1,43.38428571428572
tx_000543,141,2024-10-03,13.11,investment,Walmart,USD,13.11,2.6468837658647226,2024-10,Thursday,0,38.861428571428576
tx_001041,141,2024-12-14,17.9,groceries,LocalGym,USD,17.9,2.9391619220655967,2024-12,Saturday,1,41.021428571428565
tx_000865,142,2023-02-27,5.81,investment,Amazon,USD,5.81,1.918392120161421,2023-02,Monday,0,5.81
tx_000846,142,2024-01-28,83.95,utilities,Starbucks,USD,83.95,4.442062848117941,2024-01,Sunday,1,44.88
tx_000763,142,2024-04-12,91.46,entertainment,Starbucks,USD,91.46,4.526776118560079,2024-04,Friday,0,60.406666666666666
tx_001074,143,2023-01-01,4.9,health,Amazon,USD,4.9,1.7749523509116738,2023-01,Sunday,1,4.9
tx_000400,143,2023-03-07,10.99,transport,Amazon,USD,10.99,2.4840729690394228,2023-03,Tuesday,0,7.945
tx_000649,143,2023-09-27,6.29,investment,LocalGym,USD,6.29,1.986503546020567,2023-09,Wednesday,0,7.3933333333333335
tx_000959,143,2024-11-11,43.56,entertainment,Walmart,USD,43.56,3.7968365956190286,2024-11,Monday,0,16.435000000000002
tx_000046,144,2023-02-20,65.7,rent,Spotify,USD,65.7,4.200204952921578,2023-02,Monday,0,65.7
tx_000081,144,2023-03-31,64.38,utilities,Uber,USD,64.38,4.1802164012960645,2023-03,Friday,0,65.03999999999999
tx_001009,144,2023-06-29,15.96,health,Amazon,USD,15.96,2.830857630363757,2023-06,Thursday,0,48.68
tx_001158,144,2023-08-13,162.04,health,Amazon,USD,162.04,5.093995569474415,2023-08,Sunday,1,77.02
tx_000758,144,2023-08-15,36.34,health,LocalGym,USD,36.34,3.6200651381135764,2023-08,Tuesday,0,68.88399999999999
tx_000289,144,2024-03-11,83.04,health,Spotify,USD,83.04,4.4312928759767996,2024-03,Monday,0,71.24333333333333
tx_000523,144,2024-03-31,47.32,entertainment,Spotify,USD,47.32,3.8778455536265595,2024-03,Sunday,1,67.82571428571428
tx_000470,144,2024-11-02,56.44,education,Walmart,USD,56.44,4.050740924739968,2024-11,Saturday,1,66.50285714285714
tx_000942,145,2023-02-09,7.06,utilities,Amazon,USD,7.06,2.0869135565185366,2023-02,Thursday,0,7.06
tx_001157,145,2023-02-22,29.3,utilities,Spotify,USD,29.3,3.4111477125153233,2023-02,Wednesday,0,18.18
tx_001164,145,2023-03-25,23.99,health,WholeFoods,USD,23.99,3.218475744846861,2023-03,Saturday,1,20.116666666666664
tx_000074,145,2023-10-05,170.62,entertainment,LocalGym,USD,170.62,5.145282730378975,2023-10,Thursday,0,57.7425
tx_000544,145,2023-10-18,19.76,transport,LocalGym,USD,19.76,3.033028058297688,2023-10,Wednesday,0,50.146
tx_000145,145,2023-11-01,120.74,utilities,Walmart,USD,120.74,4.801887623065778,2023-11,Wednesday,0,61.91166666666667
tx_000630,145,2023-11-01,94.6,groceries,Shell,USD,94.6,4.560172820057356,2023-11,Wednesday,0,66.58142857142857
tx_000782,145,2023-12-15,6.31,rent,Shell,USD,6.31,1.9892432737616872,2023-12,Friday,0,66.47428571428571
tx_000907,146,2024-03-17,30.26,entertainment,LocalGym,USD,30.26,3.4423393249933305,2024-03,Sunday,1,30.26
tx_000709,146,2024-10-05,15.41,health,Uber,USD,15.41,2.7978909051019993,2024-10,Saturday,1,22.835
tx_000084,147,2023-07-21,140.53,transport,Starbucks,USD,140.53,4.952511708745748,2023-07,Friday,0,140.53
tx_001014,148,2023-02-07,35.7,utilities,Walmart,USD,35.7,3.6027767550605247,2023-02,Tuesday,0,35.7
tx_000327,148,2023-02-22,165.52,utilities,Spotify,USD,165.52,5.115115422326775,2023-02,Wednesday,0,100.61000000000001
tx_000570,148,2023-03-12,58.88,health,Amazon,USD,58.88,4.092342559551428,2023-03,Sunday,1,86.7
tx_000468,148,2023-06-16,8.15,education,LocalGym,USD,8.15,2.21375387928743,2023-06,Friday,0,67.0625
tx_000791,148,2023-12-11,138.19,transport,Walmart,USD,138.19,4.935839906239309,2023-12,Monday,0,81.288
tx_000792,148,2024-06-13,184.34,entertainment,Walmart,USD,184.34,5.222191976158546,2024-06,Thursday,0,98.46333333333332
tx_000058,148,2024-06-26,62.22,investment,Amazon,USD,62.22,4.146620706787472,2024-06,Wednesday,0,93.28571428571429
tx_000248,148,2024-10-27,24.42,investment,Amazon,USD,24.42,3.2355362657613083,2024-10,Sunday,1,91.6742857142857
tx_001183,148,2024-12-12,27.54,transport,WholeFoods,USD,27.54,3.3513066120486905,2024-12,Thursday,0,71.96285714285713
tx_000823,149,2023-01-16,44.14,entertainment,Walmart,USD,44.14,3.8097687713893897,2023-01,Monday,0,44.14
tx_000024,149,2023-05-07,70.65,transport,Walmart,USD,70.65,4.271793154274181,2023-05,Sunday,1,57.395
tx_000973,149,2023-06-12,36.88,investment,Spotify,USD,36.88,3.6344232683178777,2023-06,Monday,0,50.55666666666667
tx_000757,149,2023-07-19,19.31,rent,Walmart,USD,19.31,3.011113375592293,2023-07,Wednesday,0,42.745000000000005
tx_000214,149,2024-05-29,9.56,rent,LocalGym,USD,9.56,2.3570732782781154,2024-05,Wednesday,0,36.108000000000004
tx_000362,149,2024-08-28,14.18,utilities,Walmart,USD,14.18,2.719978771967484,2024-08,Wednesday,0,32.45333333333333
tx_000770,150,2023-05-25,32.12,rent,Uber,USD,32.12,3.500137329517059,2023-05,Thursday,0,32.12
tx_000374,150,2023-06-24,1.95,utilities,LocalGym,USD,1.95,1.0818051703517284,2023-06,Saturday,1,17.035
tx_000204,150,2023-11-26,101.93,utilities,Spotify,USD,101.93,4.6340491455384685,2023-11,Sunday,1,45.333333333333336
tx_000317,150,2024-02-22,60.92,investment,Amazon,USD,60.92,4.125843229281472,2024-02,Thursday,0,49.230000000000004
tx_000133,150,2024-07-16,155.58,utilities,Walmart,USD,155.58,5.053567061479768,2024-07,Tuesday,0,70.5
tx_000641,151,2023-05-09,15.82,education,Walmart,USD,15.82,2.822568654544802,2023-05,Tuesday,0,15.82
tx_000988,151,2023-06-16,10.49,groceries,LocalGym,USD,10.49,2.4414770918606643,2023-06,Friday,0,13.155000000000001
tx_000827,151,2023-09-24,59.7,entertainment,Amazon,USD,59.7,4.1059436980654525,2023-09,Sunday,1,28.67
tx_001064,151,2023-10-03,25.91,investment,WholeFoods,USD,25.91,3.2924979647388146,2023-10,Tuesday,0,27.98
tx_001113,151,2023-12-26,61.88,rent,Shell,USD,61.88,4.141228148120951,2023-12,Tuesday,0,34.760000000000005
tx_000253,151,2024-03-03,29.12,rent,Starbucks,USD,29.12,3.405189402931693,2024-03,Sunday,1,33.82
tx_000125,151,2024-12-26,1.51,health,Shell,USD,1.51,0.9202827531436926,2024-12,Thursday,0,29.204285714285714
tx_000182,152,2023-01-10,88.28,entertainment,Walmart,USD,88.28,4.491777498633001,2023-01,Tuesday,0,88.28
tx_001094,152,2023-02-13,24.78,education,Starbucks,USD,24.78,3.2495989975110415,2023-02,Monday,0,56.53
tx_000242,152,2023-09-26,12.09,health,LocalGym,USD,12.09,2.5718485799218085,2023-09,Tuesday,0,41.71666666666667
tx_000352,152,2024-04-13,7.33,investment,Shell,USD,7.33,2.1198634561787513,2024-04,Saturday,1,33.12
tx_000883,152,2024-04-30,8.12,health,Walmart,USD,8.12,2.21046980408624,2024-04,Tuesday,0,28.119999999999997
tx_000376,152,2024-05-01,152.64,investment,Amazon,USD,152.64,5.034612203477704,2024-05,Wednesday,0,48.873333333333335
tx_000339,152,2024-12-05,25.1,health,Uber,USD,25.1,3.261935314328648,2024-12,Thursday,0,45.47714285714285
tx_000422,153,2023-10-15,58.58,entertainment,Shell,USD,58.58,4.0873199472851365,2023-10,Sunday,1,58.58
tx_000702,153,2023-12-25,16.12,rent,Spotify,USD,16.12,2.840247370713596,2023-12,Monday,0,37.35
tx_000384,153,2024-03-04,18.97,rent,Walmart,USD,18.97,2.994231147427724,2024-03,Monday,0,31.223333333333333
tx_000179,153,2024-10-26,63.01,entertainment,Spotify,USD,63.01,4.159039321153912,2024-10,Saturday,1,39.17
tx_000114,153,2024-12-03,1.59,health,LocalGym,USD,1.59,0.9516578757114464,2024-12,Tuesday,0,31.653999999999996
tx_000504,154,2023-01-02,6.02,utilities,Starbucks,USD,6.02,1.9487632180377197,2023-01,Monday,0,6.02
tx_000108,154,2023-02-26,9.88,education,Amazon,USD,9.88,2.3869262414277967,2023-02,Sunday,1,7.95
tx_000183,154,2023-05-27,47.12,education,Amazon,USD,47.12,3.873697891106478,2023-05,Saturday,1,21.006666666666664
tx_000789,154,2023-09-08,8.99,utilities,Uber,USD,8.99,2.301584592660462,2023-09,Friday,0,18.002499999999998
tx_000012,154,2024-07-25,150.78,investment,Walmart,USD,150.78,5.022432103975767,2024-07,Thursday,0,44.558
tx_000377,155,2023-03-08,-285.68,investment,Spotify,USD,285.68,5.658366611125719,2023-03,Wednesday,0,-285.68
tx_000613,155,2023-08-31,30.15,groceries,LocalGym,USD,30.15,3.4388142452334622,2023-08,Thursday,0,-127.765
tx_000655,155,2023-11-06,41.54,health,Spotify,USD,41.54,3.750444809772091,2023-11,Monday,0,-71.33
tx_000338,155,2024-09-21,4.32,health,Amazon,USD,4.32,1.6714733033535532,2024-09,Saturday,1,-52.417500000000004
tx_000842,156,2023-02-09,42.21,investment,WholeFoods,USD,42.21,3.766071949943842,2023-02,Thursday,0,42.21
tx_001195,156,2023-02-20,32.36,groceries,Amazon,USD,32.36,3.507357577490546,2023-02,Monday,0,37.285
tx_000120,156,2023-12-02,-24.58,groceries,LocalGym,USD,24.58,3.2418107961506966,2023-12,Saturday,1,16.663333333333334
tx_001186,157,2023-02-11,95.93,investment,LocalGym,USD,95.93,4.573989068504517,2023-02,Saturday,1,95.93
